department,product_name,seller_unit,price,discount,upc,url
Dining,Presto EverSharp Electric Knife Sharpener,1 pc,$44.99,,0007574108800,https://www.kroger.com/p/presto-eversharp-electric-knife-sharpener/0007574108800?fulfillment=PICKUP
Dining,Libbey Blue Ribbon Stemless Margarita Glasses Set,6 pk,$39.99,,0003100969267,https://www.kroger.com/p/libbey-blue-ribbon-stemless-margarita-glasses-set/0003100969267?fulfillment=PICKUP
"Car Seats, Stroller, & Travel","Cybex 521001473 Cot S Canopy Bed for Bailos S and Eezy S Twist Strollers, Beige",1 Piece,$47.99,,0406384609851,https://www.kroger.com/p/cybex-521001473-cot-s-canopy-bed-for-bailos-s-and-eezy-s-twist-strollers-beige/0406384609851?fulfillment=PICKUP
"Car Seats, Stroller, & Travel",AmorosO 4232 Twin Umbrella Stroller - Red with Black,1,$134.91,,0004563544073,https://www.kroger.com/p/amoroso-4232-twin-umbrella-stroller-red-with-black/0004563544073?fulfillment=PICKUP
Cleaning and Organization,"Rubbermaid Commercial CONTAINER,STEP-ON 8 GL,RD FG614300RED",1,$241.82,,0008687605702,https://www.kroger.com/p/rubbermaid-commercial-container-step-on-8-gl-rd-fg614300red/0008687605702?fulfillment=PICKUP
Children's Clothing & Accessories,Unicorn Print Hooded Sweatshirt Black,3,47.20,,0066182638698,https://www.kroger.com/p/unicorn-print-hooded-sweatshirt-black/0066182638698?fulfillment=PICKUP
Cleaning and Organization,"Hoover Commercial Disposable Vacuum Bags, Allergen C1, 10/pack AH10273",1,$31.31,,0007350252072,https://www.kroger.com/p/hoover-commercial-disposable-vacuum-bags-allergen-c1-10-pack-ah10273/0007350252072?fulfillment=PICKUP
Children's Clothing & Accessories,"Striped Long Sleeve Dress Pink, Red And Grey",2,37.10,,0066182638273,https://www.kroger.com/p/striped-long-sleeve-dress-pink-red-and-grey/0066182638273?fulfillment=PICKUP
Cleaning and Organization,"Rubbermaid Commercial LID,44 GAL,VENT,BK FG264560BLA",1,$39.79,,0008687618359,https://www.kroger.com/p/rubbermaid-commercial-lid-44-gal-vent-bk-fg264560bla/0008687618359?fulfillment=PICKUP
Bath and Diapering,Aveeno Baby Soothing Hydration Creamy Wash,12 fl oz,,,0038137119197,https://www.kroger.com/p/aveeno-baby-soothing-hydration-creamy-wash/0038137119197?fulfillment=PICKUP
Cleaning and Organization,"Rubbermaid Commercial RECEPTACLE,LINEN HAMPER FG630000BLA",1,$310.00,,0008687618830,https://www.kroger.com/p/rubbermaid-commercial-receptacle-linen-hamper-fg630000bla/0008687618830?fulfillment=PICKUP
Pantry,Doritos Spicy Sweet Chili Tortilla Chips,9.25 oz,$4.99, $2.49 each when you buy 3,0002840051667,https://www.kroger.com/p/doritos-spicy-sweet-chili-tortilla-chips/0002840051667?fulfillment=PICKUP
Children's Clothing & Accessories,Organic Cotton Two Piece Pajama Set With Santa'S Little Helpers Print,12m,$38.00,,0066182639387,https://www.kroger.com/p/organic-cotton-two-piece-pajama-set-with-santa-s-little-helpers-print/0066182639387?fulfillment=PICKUP
Bath and Diapering,Vaseline Baby Healing Pure Petroleum Jelly,13 oz,,,0030521233500,https://www.kroger.com/p/vaseline-baby-healing-pure-petroleum-jelly/0030521233500?fulfillment=PICKUP
Pantry,Fritos Scoops! Original Corn Chips Party Size,15.5 oz,4.99,,0002840031403,https://www.kroger.com/p/fritos-scoops-original-corn-chips-party-size/0002840031403?fulfillment=PICKUP
Breakfast,Kellogg's Raisin Bran Original Cold Breakfast Cereal Family Size,22.5 oz,$5.99,,0003800019975,https://www.kroger.com/p/kellogg-s-raisin-bran-original-cold-breakfast-cereal-family-size/0003800019975?fulfillment=PICKUP
Breakfast,Pop-Tarts Frosted S'mores Toaster Pastries,13.5 oz,$2.99,,0003800022279,https://www.kroger.com/p/pop-tarts-frosted-s-mores-toaster-pastries/0003800022279?fulfillment=PICKUP
Pantry,Betty Crocker Family Size Fudge Brownie Mix,18.3 oz,1.50, 2 For $3.00,0001600019726,https://www.kroger.com/p/betty-crocker-family-size-fudge-brownie-mix/0001600019726?fulfillment=PICKUP
Breakfast,Pillsbury Grands! Southern Homestyle Buttermilk Canned Biscuits,5 ct / 10.2 oz,$2.69,,0001800000187,https://www.kroger.com/p/pillsbury-grands-southern-homestyle-buttermilk-canned-biscuits/0001800000187?fulfillment=PICKUP
Breakfast,Chobani Low-Fat Coconut Blended Greek Yogurt,5.3 oz,$1.50,,0081829001273,https://www.kroger.com/p/chobani-low-fat-coconut-blended-greek-yogurt/0081829001273?fulfillment=PICKUP
Pantry,Old El Paso Stand 'N Stuff Gluten Free Taco Shells,10 ct / 4.7 oz,$2.99,,0004600027918,https://www.kroger.com/p/old-el-paso-stand-n-stuff-gluten-free-taco-shells/0004600027918?fulfillment=PICKUP
Breakfast,Oikos Triple Zero Vanilla Blended Greek Yogurt,32 oz,5.49,,0003663201944,https://www.kroger.com/p/oikos-triple-zero-vanilla-blended-greek-yogurt/0003663201944?fulfillment=PICKUP
Pantry,Gold Medal All Purpose Flour,2 lb,$2.99,,0001600010710,https://www.kroger.com/p/gold-medal-all-purpose-flour/0001600010710?fulfillment=PICKUP
Breakfast,Tropicana Trop50 Orange Juice No Pulp with Calcium + Vitamin D Bottle,52 fl oz,3.50, 2 For $7.00,0004850020293,https://www.kroger.com/p/tropicana-trop50-orange-juice-no-pulp-with-calcium-vitamin-d-bottle/0004850020293?fulfillment=PICKUP
Breakfast,Pop-Tarts Toaster Pastries Frosted Cherry,13.5 oz,$2.99,,0003800022275,https://www.kroger.com/p/pop-tarts-toaster-pastries-frosted-cherry/0003800022275?fulfillment=PICKUP
Breakfast,Log Cabin Original Syrup,24 fl oz,$4.79,,0004300000037,https://www.kroger.com/p/log-cabin-original-syrup/0004300000037?fulfillment=PICKUP
Breakfast,Kellogg's Raisin Bran Original Breakfast Cereal Family Size,24.0 oz,$5.99,,0003800019989,https://www.kroger.com/p/kellogg-s-raisin-bran-original-breakfast-cereal-family-size/0003800019989?fulfillment=PICKUP
Breakfast,Yoplait Light Very Vanilla Fat Free Yogurt Cup,6 oz,$0.80,,0007047000643,https://www.kroger.com/p/yoplait-light-very-vanilla-fat-free-yogurt-cup/0007047000643?fulfillment=PICKUP
Breakfast,Post Fruity Pebbles Cereal Mega Size,27.5 oz,$6.49,,0088491235619,https://www.kroger.com/p/post-fruity-pebbles-cereal-mega-size/0088491235619?fulfillment=PICKUP
Breakfast,Light & Fit Cherry Greek Nonfat Yogurt,4 ct / 5.3 oz,$4.79,,0003663203256,https://www.kroger.com/p/light-fit-cherry-greek-nonfat-yogurt/0003663203256?fulfillment=PICKUP
Breakfast,Bakery Fresh Goodness Lemon Poppyseed Muffins,4 ct / 15 oz,4.49,,0001111026807,https://www.kroger.com/p/bakery-fresh-goodness-lemon-poppyseed-muffins/0001111026807?fulfillment=PICKUP
Breakfast,Kellogg's Special K Red Berries Breakfast Cereal,11.7 oz,$4.99,,0003800020074,https://www.kroger.com/p/kellogg-s-special-k-red-berries-breakfast-cereal/0003800020074?fulfillment=PICKUP
Breakfast,Kellogg's Rice Krispies Breakfast Cereal Original,12 oz,$5.49,,0003800019994,https://www.kroger.com/p/kellogg-s-rice-krispies-breakfast-cereal-original/0003800019994?fulfillment=PICKUP
Breakfast,Chobani Flip Low-Fat Salted Caramel Crunch Greek Yogurt,4.5 oz,$1.79,,0081829001424,https://www.kroger.com/p/chobani-flip-low-fat-salted-caramel-crunch-greek-yogurt/0081829001424?fulfillment=PICKUP
Breakfast,Yoplait Original Strawberry & Strawberry Banana Low Fat Yogurt Variety Pack,8 ct / 0.75 oz,$5.49,,0007047040391,https://www.kroger.com/p/yoplait-original-strawberry-strawberry-banana-low-fat-yogurt-variety-pack/0007047040391?fulfillment=PICKUP
Breakfast,Cinnamon Chex Gluten Free Breakfast Cereal,12 oz,$4.99,,0001600010371,https://www.kroger.com/p/cinnamon-chex-gluten-free-breakfast-cereal/0001600010371?fulfillment=PICKUP
Breakfast,Cap'N Crunch Peanut Butter Crunch Cereal,11.4 oz,$3.99,,0003000066507,https://www.kroger.com/p/cap-n-crunch-peanut-butter-crunch-cereal/0003000066507?fulfillment=PICKUP
Breakfast,The Greek Gods Honey Greek Style Yogurt,24 oz,$4.49,,0007835557000,https://www.kroger.com/p/the-greek-gods-honey-greek-style-yogurt/0007835557000?fulfillment=PICKUP
Pantry,Cheetos Crunchy Hot Limon Cheese Flavored Snacks,8.5 oz,$4.99,,0002840059002,https://www.kroger.com/p/cheetos-crunchy-hot-limon-cheese-flavored-snacks/0002840059002?fulfillment=PICKUP
Breakfast,Pop-Tarts Frosted Chocolate Fudge Toaster Pastries,20.3 oz,3.79,,0003800022267,https://www.kroger.com/p/pop-tarts-frosted-chocolate-fudge-toaster-pastries/0003800022267?fulfillment=PICKUP
Pantry,Maruchan Beef Ramen Noodle Soup,6 ct / 3 oz,$2.00,,0004178900622,https://www.kroger.com/p/maruchan-beef-ramen-noodle-soup/0004178900622?fulfillment=PICKUP
Breakfast,Light & Fit Strawberry Cheesecake Greek Nonfat Yogurt,4 ct / 5.3 oz,$4.79,,0003663202848,https://www.kroger.com/p/light-fit-strawberry-cheesecake-greek-nonfat-yogurt/0003663202848?fulfillment=PICKUP
Pantry,Smidge and Spoon Onion Powder,1.75 oz,$1.25,,0001111061060,https://www.kroger.com/p/smidge-and-spoon-onion-powder/0001111061060?fulfillment=PICKUP
Pantry,Wonderful Roasted & Salted Pistachios,8 oz,3.99,,0001411391203,https://www.kroger.com/p/wonderful-roasted-salted-pistachios/0001411391203?fulfillment=PICKUP
Pantry,Kellogg's Zesta Saltine Crackers Original,16 oz,3.49,,0003010000133,https://www.kroger.com/p/kellogg-s-zesta-saltine-crackers-original/0003010000133?fulfillment=PICKUP
Pantry,Hormel Chili with Beans,15 oz,$2.29,,0003760022318,https://www.kroger.com/p/hormel-chili-with-beans/0003760022318?fulfillment=PICKUP
Pantry,Hormel No Beans Chili,15 oz,$2.99,,0003760024193,https://www.kroger.com/p/hormel-no-beans-chili/0003760024193?fulfillment=PICKUP
Pantry,Ragu Old World Style Traditional Pasta Sauce,66 oz,4.69,,0003620001800,https://www.kroger.com/p/ragu-old-world-style-traditional-pasta-sauce/0003620001800?fulfillment=PICKUP
Pantry,Kraft Original Mac N Cheese Macaroni and Cheese Cups Easy Microwavable Dinner,4 ct,4.99,,0002100001253,https://www.kroger.com/p/kraft-original-mac-n-cheese-macaroni-and-cheese-cups-easy-microwavable-dinner/0002100001253?fulfillment=PICKUP
Pantry,Ragu Old World Style Traditional Pasta Sauce,14 oz,1.89,,0003620000050,https://www.kroger.com/p/ragu-old-world-style-traditional-pasta-sauce/0003620000050?fulfillment=PICKUP
Pantry,McCormick Original Taco Seasoning Mix,1 oz,$1.29,,0005210003491,https://www.kroger.com/p/mccormick-original-taco-seasoning-mix/0005210003491?fulfillment=PICKUP
Pantry,McCormick Brown Gravy Mix,0.87 oz,1.00, 10 For $10.00,0005210009860,https://www.kroger.com/p/mccormick-brown-gravy-mix/0005210009860?fulfillment=PICKUP
Pantry,Dot's Homestyle Original Seasoned Pretzel Twists,16 oz,5.99,,0085571200801,https://www.kroger.com/p/dot-s-homestyle-original-seasoned-pretzel-twists/0085571200801?fulfillment=PICKUP
Pantry,Prego Italian Tomato Sauce with Roasted Garlic & Herbs Pasta Sauce,24 oz,$2.59,,0005100012910,https://www.kroger.com/p/prego-italian-tomato-sauce-with-roasted-garlic-herbs-pasta-sauce/0005100012910?fulfillment=PICKUP
Bath and Diapering,Curly Kids Super Detangling Shampoo,8 fl oz,$18.91,,0085736100432,https://www.kroger.com/p/curly-kids-super-detangling-shampoo/0085736100432?fulfillment=PICKUP
Bath and Diapering,The Honest Co. Mist Orange Vanilla Conditioning Detangler,4 fl oz,$5.99,,0081781001219,https://www.kroger.com/p/the-honest-co-mist-orange-vanilla-conditioning-detangler/0081781001219?fulfillment=PICKUP
Bath and Diapering,Aveeno Baby Sensitive All Over Wipes,3 pk / 56 ct,$9.19,,0038137118770,https://www.kroger.com/p/aveeno-baby-sensitive-all-over-wipes/0038137118770?fulfillment=PICKUP
Bath and Diapering,Luvs Triple Leakguards Size 6 Baby Diapers,64 ct,$18.47,,0003700085937,https://www.kroger.com/p/luvs-triple-leakguards-size-6-baby-diapers/0003700085937?fulfillment=PICKUP
Bath and Diapering,Goodnites Overnight Underwear for Girls XS,15 ct,$12.69,,0003600046753,https://www.kroger.com/p/goodnites-overnight-underwear-for-girls-xs/0003600046753?fulfillment=PICKUP
Bath and Diapering,The Honest Company Honest Gentle & Absorbant Size N Baby Diapers,32 ct,$13.49,,0081042503086,https://www.kroger.com/p/the-honest-company-honest-gentle-absorbant-size-n-baby-diapers/0081042503086?fulfillment=PICKUP
Bath and Diapering,Johnson's Baby Head-To-Toe Lotion,16.9 fl oz,$4.49,,0038137117558,https://www.kroger.com/p/johnson-s-baby-head-to-toe-lotion/0038137117558?fulfillment=PICKUP
Bath and Diapering,The First Years Soft Grip Potty Training Seat,1 ct,$22.24,,0007146307480,https://www.kroger.com/p/the-first-years-soft-grip-potty-training-seat/0007146307480?fulfillment=PICKUP
Bath and Diapering,Zuru Pinkfong Baby Shark Sing & Swim Bath Toy - Assorted,1 ct,,,0019305200533,https://www.kroger.com/p/zuru-pinkfong-baby-shark-sing-swim-bath-toy-assorted/0019305200533?fulfillment=PICKUP
Bath and Diapering,The Honest Company Size 4 Overnight Baby Diapers,24 ct,$12.99,,0081042503232,https://www.kroger.com/p/the-honest-company-size-4-overnight-baby-diapers/0081042503232?fulfillment=PICKUP
Bath and Diapering,Dove Hypoallergenic Sensitive Skin Fragrance-Free Moisture Baby Lotion,13 fl oz,$8.54,,0001111163794,https://www.kroger.com/p/dove-hypoallergenic-sensitive-skin-fragrance-free-moisture-baby-lotion/0001111163794?fulfillment=PICKUP
Bath and Diapering,Shea Moisture 100% Virgin Coconut Oil Baby Lotion,8 fl oz,$8.99,,0076430222404,https://www.kroger.com/p/shea-moisture-100-virgin-coconut-oil-baby-lotion/0076430222404?fulfillment=PICKUP
Bath and Diapering,Honest Gentle + Absorbent Pandas Size 1 Baby Diapers,35 ct,$13.49,,0081042503087,https://www.kroger.com/p/honest-gentle-absorbent-pandas-size-1-baby-diapers/0081042503087?fulfillment=PICKUP
Bath and Diapering,Dr. Bronner's 18-in-1 Hemp Baby Unscented Pure-Castile Liquid Soap,16 fl oz,$11.80,,0001878776216,https://www.kroger.com/p/dr-bronner-s-18-in-1-hemp-baby-unscented-pure-castile-liquid-soap/0001878776216?fulfillment=PICKUP
Bath and Diapering,Burt's Bees Baby Original Nourishing Lotion with Sunflower Seed Oil,12 oz,$9.99,,0079285001470,https://www.kroger.com/p/burt-s-bees-baby-original-nourishing-lotion-with-sunflower-seed-oil/0079285001470?fulfillment=PICKUP
Children's Clothing & Accessories,"Trevco Batman-Batman La - Short Sleeve Junior Sheer Tee - Black, Medium",1,$32.48,,0060932835677,https://www.kroger.com/p/trevco-batman-batman-la-short-sleeve-junior-sheer-tee-black-medium/0060932835677?fulfillment=PICKUP
Children's Clothing & Accessories,Printed Unicorns Two Piece Snowsuit Coral And Black,5,$255.00,,0066618259968,https://www.kroger.com/p/printed-unicorns-two-piece-snowsuit-coral-and-black/0066618259968?fulfillment=PICKUP
Children's Clothing & Accessories,Rib Legging Dark Blue,,,,0066182640453,https://www.kroger.com/p/rib-legging-dark-blue/0066182640453?fulfillment=PICKUP
Children's Clothing & Accessories,Leggings With Frill Pink Coral,,,,0066182637944,https://www.kroger.com/p/leggings-with-frill-pink-coral/0066182637944?fulfillment=PICKUP
Children's Clothing & Accessories,Short Sleeve T-Shirt Dusty Mauve Print,,,,0066182638503,https://www.kroger.com/p/short-sleeve-t-shirt-dusty-mauve-print/0066182638503?fulfillment=PICKUP
Children's Clothing & Accessories,Mississippi State Prewalkers,1 unit,$21.99,,0081153403067,https://www.kroger.com/p/mississippi-state-prewalkers/0081153403067?fulfillment=PICKUP
Children's Clothing & Accessories,Striped Knitted Sweater,,,,0066182639813,https://www.kroger.com/p/striped-knitted-sweater/0066182639813?fulfillment=PICKUP
Children's Clothing & Accessories,Kanga Care Serene Reversible Blanket - Finn,Baby 47x47,$39.99,,0081009544027,https://www.kroger.com/p/kanga-care-serene-reversible-blanket-finn/0081009544027?fulfillment=PICKUP
Children's Clothing & Accessories,Heather Grey Interlock Sweat Pants and Hoodie Set,1,$17.34,,0076327628046,https://www.kroger.com/p/heather-grey-interlock-sweat-pants-and-hoodie-set/0076327628046?fulfillment=PICKUP
Children's Clothing & Accessories,Mock Neck Long Sleeve Rib Top,,,,0066182638388,https://www.kroger.com/p/mock-neck-long-sleeve-rib-top/0066182638388?fulfillment=PICKUP
Children's Clothing & Accessories,Herringbone Jumper With Pocket Brown,,,,0066182639112,https://www.kroger.com/p/herringbone-jumper-with-pocket-brown/0066182639112?fulfillment=PICKUP
Children's Clothing & Accessories,"Printed Camo Two Piece Snowsuit Dark Grey, Red And Green Lime",,,,0066618260164,https://www.kroger.com/p/printed-camo-two-piece-snowsuit-dark-grey-red-and-green-lime/0066618260164?fulfillment=PICKUP
Children's Clothing & Accessories,Berne Apparel SP350BKR400 Medium Regular Quarter-Zip Hooded Pullover - Thermal Lined - Black,1,$41.26,,0009202108844,https://www.kroger.com/p/berne-apparel-sp350bkr400-medium-regular-quarter-zip-hooded-pullover-thermal-lined-black/0009202108844?fulfillment=PICKUP
Children's Clothing & Accessories,Black One Piece Baby Snowsuit,,,,0066618259779,https://www.kroger.com/p/black-one-piece-baby-snowsuit/0066618259779?fulfillment=PICKUP
Children's Clothing & Accessories,Colorblock Jersey Polo,,,,0066182640108,https://www.kroger.com/p/colorblock-jersey-polo/0066182640108?fulfillment=PICKUP
Children's Clothing & Accessories,Chicago Blackhawks Prewalkers,1 unit,$21.99,,0070598801838,https://www.kroger.com/p/chicago-blackhawks-prewalkers/0070598801838?fulfillment=PICKUP
Children's Clothing & Accessories,Long Sleeve Dress Printed Mini Flowers,,,,0066182637562,https://www.kroger.com/p/long-sleeve-dress-printed-mini-flowers/0066182637562?fulfillment=PICKUP
Cleaning and Organization,Bosch 2624732 35 mm Dia x 4.5 in. SDS-Max Speed Clean Hose Adapter - Teal,1,$19.37,,0000034646945,https://www.kroger.com/p/bosch-2624732-35-mm-dia-x-4-5-in-sds-max-speed-clean-hose-adapter-teal/0000034646945?fulfillment=PICKUP
Cleaning and Organization,Old Dutch International 811 Antique Embossed Canisters 4Qt 2Qt 1.5Qt 1Qt - Set of 4,4,$72.54,,0004564200811,https://www.kroger.com/p/old-dutch-international-811-antique-embossed-canisters-4qt-2qt-1-5qt-1qt-set-of-4/0004564200811?fulfillment=PICKUP
Cleaning and Organization,"Unger Pro Bucket, 6 gal, Plastic, Green QB220",1,$54.86,,0076147561348,https://www.kroger.com/p/unger-pro-bucket-6-gal-plastic-green-qb220/0076147561348?fulfillment=PICKUP
Cleaning and Organization,Gymax 4-Drawer Dresser Chest Cabinet Storage Organizer Rubber Leg W/Rail Walnut/Oak Finish,1 unit,,,0065924511408,https://www.kroger.com/p/gymax-4-drawer-dresser-chest-cabinet-storage-organizer-rubber-leg-w-rail-walnut-oak-finish/0065924511408?fulfillment=PICKUP
Cleaning and Organization,"deflecto Classic Image Double-Sided Sign Holder, 8.5 x 11 Insert, Clear 69201",8.5x3.5x11,$25.65,,0007991669201,https://www.kroger.com/p/deflecto-classic-image-double-sided-sign-holder-8-5-x-11-insert-clear-69201/0007991669201?fulfillment=PICKUP
Children's Clothing & Accessories,Organic Cotton Two Piece Printed Pajama Set With Unicorns And Trees,,,,0066182639496,https://www.kroger.com/p/organic-cotton-two-piece-printed-pajama-set-with-unicorns-and-trees/0066182639496?fulfillment=PICKUP
Cleaning and Organization,vidaXL Umbrella Stand Stones Steel White,"6.1"" x 6.1"" x 19.1""",$48.99,,0871847561308,https://www.kroger.com/p/vidaxl-umbrella-stand-stones-steel-white/0871847561308?fulfillment=PICKUP
Cleaning and Organization,R&B Wire 96B Light-Duty Wire Frame Metal Laundry Cart - Chrome,1,$140.75,,0084339710819,https://www.kroger.com/p/r-b-wire-96b-light-duty-wire-frame-metal-laundry-cart-chrome/0084339710819?fulfillment=PICKUP
